row_id,date,country,store,product,num_sold
46704,46704,2019-09-01,Belgium,KaggleMart,Kaggle Advanced Techniques,374.0
46752,46752,2019-09-02,Belgium,KaggleMart,Kaggle Advanced Techniques,316.0
46800,46800,2019-09-03,Belgium,KaggleMart,Kaggle Advanced Techniques,325.0
46848,46848,2019-09-04,Belgium,KaggleMart,Kaggle Advanced Techniques,281.0
46896,46896,2019-09-05,Belgium,KaggleMart,Kaggle Advanced Techniques,334.0
46944,46944,2019-09-06,Belgium,KaggleMart,Kaggle Advanced Techniques,328.0
46992,46992,2019-09-07,Belgium,KaggleMart,Kaggle Advanced Techniques,351.0
47040,47040,2019-09-08,Belgium,KaggleMart,Kaggle Advanced Techniques,354.0
47088,47088,2019-09-09,Belgium,KaggleMart,Kaggle Advanced Techniques,293.0
47136,47136,2019-09-10,Belgium,KaggleMart,Kaggle Advanced Techniques,322.0
47184,47184,2019-09-11,Belgium,KaggleMart,Kaggle Advanced Techniques,294.0
47232,47232,2019-09-12,Belgium,KaggleMart,Kaggle Advanced Techniques,311.0
47280,47280,2019-09-13,Belgium,KaggleMart,Kaggle Advanced Techniques,305.0
47328,47328,2019-09-14,Belgium,KaggleMart,Kaggle Advanced Techniques,363.0
47376,47376,2019-09-15,Belgium,KaggleMart,Kaggle Advanced Techniques,345.0
47424,47424,2019-09-16,Belgium,KaggleMart,Kaggle Advanced Techniques,298.0
47472,47472,2019-09-17,Belgium,KaggleMart,Kaggle Advanced Techniques,311.0
47520,47520,2019-09-18,Belgium,KaggleMart,Kaggle Advanced Techniques,305.0
47568,47568,2019-09-19,Belgium,KaggleMart,Kaggle Advanced Techniques,347.0
47616,47616,2019-09-20,Belgium,KaggleMart,Kaggle Advanced Techniques,348.0
47664,47664,2019-09-21,Belgium,KaggleMart,Kaggle Advanced Techniques,371.0
47712,47712,2019-09-22,Belgium,KaggleMart,Kaggle Advanced Techniques,345.0
47760,47760,2019-09-23,Belgium,KaggleMart,Kaggle Advanced Techniques,289.0
47808,47808,2019-09-24,Belgium,KaggleMart,Kaggle Advanced Techniques,283.0
47856,47856,2019-09-25,Belgium,KaggleMart,Kaggle Advanced Techniques,315.0
47904,47904,2019-09-26,Belgium,KaggleMart,Kaggle Advanced Techniques,292.0
47952,47952,2019-09-27,Belgium,KaggleMart,Kaggle Advanced Techniques,301.0
48000,48000,2019-09-28,Belgium,KaggleMart,Kaggle Advanced Techniques,357.0
48048,48048,2019-09-29,Belgium,KaggleMart,Kaggle Advanced Techniques,379.0
48096,48096,2019-09-30,Belgium,KaggleMart,Kaggle Advanced Techniques,328.0
48144,48144,2019-10-01,Belgium,KaggleMart,Kaggle Advanced Techniques,331.0
48192,48192,2019-10-02,Belgium,KaggleMart,Kaggle Advanced Techniques,282.0
48240,48240,2019-10-03,Belgium,KaggleMart,Kaggle Advanced Techniques,298.0
48288,48288,2019-10-04,Belgium,KaggleMart,Kaggle Advanced Techniques,319.0
48336,48336,2019-10-05,Belgium,KaggleMart,Kaggle Advanced Techniques,321.0
48384,48384,2019-10-06,Belgium,KaggleMart,Kaggle Advanced Techniques,365.0
48432,48432,2019-10-07,Belgium,KaggleMart,Kaggle Advanced Techniques,288.0
48480,48480,2019-10-08,Belgium,KaggleMart,Kaggle Advanced Techniques,304.0
48528,48528,2019-10-09,Belgium,KaggleMart,Kaggle Advanced Techniques,276.0
48576,48576,2019-10-10,Belgium,KaggleMart,Kaggle Advanced Techniques,298.0
48624,48624,2019-10-11,Belgium,KaggleMart,Kaggle Advanced Techniques,327.0
48672,48672,2019-10-12,Belgium,KaggleMart,Kaggle Advanced Techniques,321.0
48720,48720,2019-10-13,Belgium,KaggleMart,Kaggle Advanced Techniques,370.0
48768,48768,2019-10-14,Belgium,KaggleMart,Kaggle Advanced Techniques,314.0
48816,48816,2019-10-15,Belgium,KaggleMart,Kaggle Advanced Techniques,288.0
48864,48864,2019-10-16,Belgium,KaggleMart,Kaggle Advanced Techniques,285.0
48912,48912,2019-10-17,Belgium,KaggleMart,Kaggle Advanced Techniques,327.0
48960,48960,2019-10-18,Belgium,KaggleMart,Kaggle Advanced Techniques,331.0
49008,49008,2019-10-19,Belgium,KaggleMart,Kaggle Advanced Techniques,344.0
49056,49056,2019-10-20,Belgium,KaggleMart,Kaggle Advanced Techniques,349.0
49104,49104,2019-10-21,Belgium,KaggleMart,Kaggle Advanced Techniques,285.0
49152,49152,2019-10-22,Belgium,KaggleMart,Kaggle Advanced Techniques,305.0
49200,49200,2019-10-23,Belgium,KaggleMart,Kaggle Advanced Techniques,322.0
49248,49248,2019-10-24,Belgium,KaggleMart,Kaggle Advanced Techniques,292.0
49296,49296,2019-10-25,Belgium,KaggleMart,Kaggle Advanced Techniques,326.0
49344,49344,2019-10-26,Belgium,KaggleMart,Kaggle Advanced Techniques,362.0
49392,49392,2019-10-27,Belgium,KaggleMart,Kaggle Advanced Techniques,337.0
49440,49440,2019-10-28,Belgium,KaggleMart,Kaggle Advanced Techniques,336.0
49488,49488,2019-10-29,Belgium,KaggleMart,Kaggle Advanced Techniques,319.0
49536,49536,2019-10-30,Belgium,KaggleMart,Kaggle Advanced Techniques,291.0
49584,49584,2019-10-31,Belgium,KaggleMart,Kaggle Advanced Techniques,315.0
49632,49632,2019-11-01,Belgium,KaggleMart,Kaggle Advanced Techniques,322.0
49680,49680,2019-11-02,Belgium,KaggleMart,Kaggle Advanced Techniques,378.0
49728,49728,2019-11-03,Belgium,KaggleMart,Kaggle Advanced Techniques,387.0
49776,49776,2019-11-04,Belgium,KaggleMart,Kaggle Advanced Techniques,331.0
49824,49824,2019-11-05,Belgium,KaggleMart,Kaggle Advanced Techniques,360.0
49872,49872,2019-11-06,Belgium,KaggleMart,Kaggle Advanced Techniques,362.0
49920,49920,2019-11-07,Belgium,KaggleMart,Kaggle Advanced Techniques,330.0
49968,49968,2019-11-08,Belgium,KaggleMart,Kaggle Advanced Techniques,320.0
50016,50016,2019-11-09,Belgium,KaggleMart,Kaggle Advanced Techniques,367.0
50064,50064,2019-11-10,Belgium,KaggleMart,Kaggle Advanced Techniques,382.0
50112,50112,2019-11-11,Belgium,KaggleMart,Kaggle Advanced Techniques,285.0
50160,50160,2019-11-12,Belgium,KaggleMart,Kaggle Advanced Techniques,336.0
50208,50208,2019-11-13,Belgium,KaggleMart,Kaggle Advanced Techniques,327.0
50256,50256,2019-11-14,Belgium,KaggleMart,Kaggle Advanced Techniques,355.0
50304,50304,2019-11-15,Belgium,KaggleMart,Kaggle Advanced Techniques,376.0
50352,50352,2019-11-16,Belgium,KaggleMart,Kaggle Advanced Techniques,396.0
50400,50400,2019-11-17,Belgium,KaggleMart,Kaggle Advanced Techniques,419.0
50448,50448,2019-11-18,Belgium,KaggleMart,Kaggle Advanced Techniques,309.0
50496,50496,2019-11-19,Belgium,KaggleMart,Kaggle Advanced Techniques,340.0
50544,50544,2019-11-20,Belgium,KaggleMart,Kaggle Advanced Techniques,326.0
50592,50592,2019-11-21,Belgium,KaggleMart,Kaggle Advanced Techniques,335.0
50640,50640,2019-11-22,Belgium,KaggleMart,Kaggle Advanced Techniques,337.0
50688,50688,2019-11-23,Belgium,KaggleMart,Kaggle Advanced Techniques,374.0
50736,50736,2019-11-24,Belgium,KaggleMart,Kaggle Advanced Techniques,397.0
50784,50784,2019-11-25,Belgium,KaggleMart,Kaggle Advanced Techniques,335.0
50832,50832,2019-11-26,Belgium,KaggleMart,Kaggle Advanced Techniques,323.0
50880,50880,2019-11-27,Belgium,KaggleMart,Kaggle Advanced Techniques,345.0
50928,50928,2019-11-28,Belgium,KaggleMart,Kaggle Advanced Techniques,288.0
50976,50976,2019-11-29,Belgium,KaggleMart,Kaggle Advanced Techniques,340.0
51024,51024,2019-11-30,Belgium,KaggleMart,Kaggle Advanced Techniques,343.0
51072,51072,2019-12-01,Belgium,KaggleMart,Kaggle Advanced Techniques,419.0
51120,51120,2019-12-02,Belgium,KaggleMart,Kaggle Advanced Techniques,344.0
51168,51168,2019-12-03,Belgium,KaggleMart,Kaggle Advanced Techniques,343.0
51216,51216,2019-12-04,Belgium,KaggleMart,Kaggle Advanced Techniques,365.0
51264,51264,2019-12-05,Belgium,KaggleMart,Kaggle Advanced Techniques,318.0
51312,51312,2019-12-06,Belgium,KaggleMart,Kaggle Advanced Techniques,378.0
51360,51360,2019-12-07,Belgium,KaggleMart,Kaggle Advanced Techniques,375.0
51408,51408,2019-12-08,Belgium,KaggleMart,Kaggle Advanced Techniques,383.0
51456,51456,2019-12-09,Belgium,KaggleMart,Kaggle Advanced Techniques,318.0
51504,51504,2019-12-10,Belgium,KaggleMart,Kaggle Advanced Techniques,330.0
51552,51552,2019-12-11,Belgium,KaggleMart,Kaggle Advanced Techniques,397.0
51600,51600,2019-12-12,Belgium,KaggleMart,Kaggle Advanced Techniques,369.0
51648,51648,2019-12-13,Belgium,KaggleMart,Kaggle Advanced Techniques,351.0
51696,51696,2019-12-14,Belgium,KaggleMart,Kaggle Advanced Techniques,399.0
51744,51744,2019-12-15,Belgium,KaggleMart,Kaggle Advanced Techniques,391.0
51792,51792,2019-12-16,Belgium,KaggleMart,Kaggle Advanced Techniques,354.0
51840,51840,2019-12-17,Belgium,KaggleMart,Kaggle Advanced Techniques,400.0
51888,51888,2019-12-18,Belgium,KaggleMart,Kaggle Advanced Techniques,308.0
51936,51936,2019-12-19,Belgium,KaggleMart,Kaggle Advanced Techniques,328.0
51984,51984,2019-12-20,Belgium,KaggleMart,Kaggle Advanced Techniques,370.0
52032,52032,2019-12-21,Belgium,KaggleMart,Kaggle Advanced Techniques,419.0
52080,52080,2019-12-22,Belgium,KaggleMart,Kaggle Advanced Techniques,402.0
52128,52128,2019-12-23,Belgium,KaggleMart,Kaggle Advanced Techniques,358.0
52176,52176,2019-12-24,Belgium,KaggleMart,Kaggle Advanced Techniques,380.0
52224,52224,2019-12-25,Belgium,KaggleMart,Kaggle Advanced Techniques,369.0
52272,52272,2019-12-26,Belgium,KaggleMart,Kaggle Advanced Techniques,416.0
52320,52320,2019-12-27,Belgium,KaggleMart,Kaggle Advanced Techniques,432.48387096774195
52368,52368,2019-12-28,Belgium,KaggleMart,Kaggle Advanced Techniques,432.48387096774195
52416,52416,2019-12-29,Belgium,KaggleMart,Kaggle Advanced Techniques,432.48387096774195
52464,52464,2019-12-30,Belgium,KaggleMart,Kaggle Advanced Techniques,432.48387096774195
52512,52512,2019-12-31,Belgium,KaggleMart,Kaggle Advanced Techniques,432.48387096774195
52560,52560,2020-01-01,Belgium,KaggleMart,Kaggle Advanced Techniques,413.9516129032258
52608,52608,2020-01-02,Belgium,KaggleMart,Kaggle Advanced Techniques,452.0
52656,52656,2020-01-03,Belgium,KaggleMart,Kaggle Advanced Techniques,452.0
52704,52704,2020-01-04,Belgium,KaggleMart,Kaggle Advanced Techniques,413.9516129032258
52752,52752,2020-01-05,Belgium,KaggleMart,Kaggle Advanced Techniques,413.9516129032258
52800,52800,2020-01-06,Belgium,KaggleMart,Kaggle Advanced Techniques,445.0
52848,52848,2020-01-07,Belgium,KaggleMart,Kaggle Advanced Techniques,445.0
52896,52896,2020-01-08,Belgium,KaggleMart,Kaggle Advanced Techniques,375.0
52944,52944,2020-01-09,Belgium,KaggleMart,Kaggle Advanced Techniques,386.0
52992,52992,2020-01-10,Belgium,KaggleMart,Kaggle Advanced Techniques,444.0
53040,53040,2020-01-11,Belgium,KaggleMart,Kaggle Advanced Techniques,441.0
53088,53088,2020-01-12,Belgium,KaggleMart,Kaggle Advanced Techniques,488.0
53136,53136,2020-01-13,Belgium,KaggleMart,Kaggle Advanced Techniques,385.0
53184,53184,2020-01-14,Belgium,KaggleMart,Kaggle Advanced Techniques,417.0
53232,53232,2020-01-15,Belgium,KaggleMart,Kaggle Advanced Techniques,399.0
53280,53280,2020-01-16,Belgium,KaggleMart,Kaggle Advanced Techniques,383.0
53328,53328,2020-01-17,Belgium,KaggleMart,Kaggle Advanced Techniques,439.0
53376,53376,2020-01-18,Belgium,KaggleMart,Kaggle Advanced Techniques,440.0
53424,53424,2020-01-19,Belgium,KaggleMart,Kaggle Advanced Techniques,473.0
53472,53472,2020-01-20,Belgium,KaggleMart,Kaggle Advanced Techniques,383.0
53520,53520,2020-01-21,Belgium,KaggleMart,Kaggle Advanced Techniques,405.0
53568,53568,2020-01-22,Belgium,KaggleMart,Kaggle Advanced Techniques,382.0
53616,53616,2020-01-23,Belgium,KaggleMart,Kaggle Advanced Techniques,433.0
53664,53664,2020-01-24,Belgium,KaggleMart,Kaggle Advanced Techniques,429.0
53712,53712,2020-01-25,Belgium,KaggleMart,Kaggle Advanced Techniques,452.0
53760,53760,2020-01-26,Belgium,KaggleMart,Kaggle Advanced Techniques,462.0
53808,53808,2020-01-27,Belgium,KaggleMart,Kaggle Advanced Techniques,397.0
53856,53856,2020-01-28,Belgium,KaggleMart,Kaggle Advanced Techniques,406.0
53904,53904,2020-01-29,Belgium,KaggleMart,Kaggle Advanced Techniques,386.0
53952,53952,2020-01-30,Belgium,KaggleMart,Kaggle Advanced Techniques,416.0
54000,54000,2020-01-31,Belgium,KaggleMart,Kaggle Advanced Techniques,437.0
54048,54048,2020-02-01,Belgium,KaggleMart,Kaggle Advanced Techniques,480.0
54096,54096,2020-02-02,Belgium,KaggleMart,Kaggle Advanced Techniques,482.0
54144,54144,2020-02-03,Belgium,KaggleMart,Kaggle Advanced Techniques,407.0
54192,54192,2020-02-04,Belgium,KaggleMart,Kaggle Advanced Techniques,418.0
54240,54240,2020-02-05,Belgium,KaggleMart,Kaggle Advanced Techniques,407.0
54288,54288,2020-02-06,Belgium,KaggleMart,Kaggle Advanced Techniques,418.0
54336,54336,2020-02-07,Belgium,KaggleMart,Kaggle Advanced Techniques,437.0
54384,54384,2020-02-08,Belgium,KaggleMart,Kaggle Advanced Techniques,491.0
54432,54432,2020-02-09,Belgium,KaggleMart,Kaggle Advanced Techniques,515.0
54480,54480,2020-02-10,Belgium,KaggleMart,Kaggle Advanced Techniques,397.0
54528,54528,2020-02-11,Belgium,KaggleMart,Kaggle Advanced Techniques,395.0
54576,54576,2020-02-12,Belgium,KaggleMart,Kaggle Advanced Techniques,482.0
54624,54624,2020-02-13,Belgium,KaggleMart,Kaggle Advanced Techniques,412.0
54672,54672,2020-02-14,Belgium,KaggleMart,Kaggle Advanced Techniques,453.0
54720,54720,2020-02-15,Belgium,KaggleMart,Kaggle Advanced Techniques,485.0
54768,54768,2020-02-16,Belgium,KaggleMart,Kaggle Advanced Techniques,531.0
54816,54816,2020-02-17,Belgium,KaggleMart,Kaggle Advanced Techniques,449.0
54864,54864,2020-02-18,Belgium,KaggleMart,Kaggle Advanced Techniques,423.0
54912,54912,2020-02-19,Belgium,KaggleMart,Kaggle Advanced Techniques,444.0
54960,54960,2020-02-20,Belgium,KaggleMart,Kaggle Advanced Techniques,489.0
55008,55008,2020-02-21,Belgium,KaggleMart,Kaggle Advanced Techniques,465.0
55056,55056,2020-02-22,Belgium,KaggleMart,Kaggle Advanced Techniques,505.0
55104,55104,2020-02-23,Belgium,KaggleMart,Kaggle Advanced Techniques,545.0
55152,55152,2020-02-24,Belgium,KaggleMart,Kaggle Advanced Techniques,468.0
55200,55200,2020-02-25,Belgium,KaggleMart,Kaggle Advanced Techniques,385.0
55248,55248,2020-02-26,Belgium,KaggleMart,Kaggle Advanced Techniques,446.0
55296,55296,2020-02-27,Belgium,KaggleMart,Kaggle Advanced Techniques,427.0
55344,55344,2020-02-28,Belgium,KaggleMart,Kaggle Advanced Techniques,447.0
55392,55392,2020-02-29,Belgium,KaggleMart,Kaggle Advanced Techniques,529.0
55440,55440,2020-03-01,Belgium,KaggleMart,Kaggle Advanced Techniques,445.0
55488,55488,2020-03-02,Belgium,KaggleMart,Kaggle Advanced Techniques,392.0
55536,55536,2020-03-03,Belgium,KaggleMart,Kaggle Advanced Techniques,386.0
55584,55584,2020-03-04,Belgium,KaggleMart,Kaggle Advanced Techniques,376.0
55632,55632,2020-03-05,Belgium,KaggleMart,Kaggle Advanced Techniques,397.0
55680,55680,2020-03-06,Belgium,KaggleMart,Kaggle Advanced Techniques,408.0
55728,55728,2020-03-07,Belgium,KaggleMart,Kaggle Advanced Techniques,468.0
55776,55776,2020-03-08,Belgium,KaggleMart,Kaggle Advanced Techniques,487.0
55824,55824,2020-03-09,Belgium,KaggleMart,Kaggle Advanced Techniques,373.0
55872,55872,2020-03-10,Belgium,KaggleMart,Kaggle Advanced Techniques,418.0
55920,55920,2020-03-11,Belgium,KaggleMart,Kaggle Advanced Techniques,397.0
55968,55968,2020-03-12,Belgium,KaggleMart,Kaggle Advanced Techniques,420.0
56016,56016,2020-03-13,Belgium,KaggleMart,Kaggle Advanced Techniques,400.0
56064,56064,2020-03-14,Belgium,KaggleMart,Kaggle Advanced Techniques,478.0
56112,56112,2020-03-15,Belgium,KaggleMart,Kaggle Advanced Techniques,486.0
56160,56160,2020-03-16,Belgium,KaggleMart,Kaggle Advanced Techniques,396.0
56208,56208,2020-03-17,Belgium,KaggleMart,Kaggle Advanced Techniques,392.0
56256,56256,2020-03-18,Belgium,KaggleMart,Kaggle Advanced Techniques,385.0
56304,56304,2020-03-19,Belgium,KaggleMart,Kaggle Advanced Techniques,436.0
56352,56352,2020-03-20,Belgium,KaggleMart,Kaggle Advanced Techniques,396.0
56400,56400,2020-03-21,Belgium,KaggleMart,Kaggle Advanced Techniques,470.0
56448,56448,2020-03-22,Belgium,KaggleMart,Kaggle Advanced Techniques,454.0
56496,56496,2020-03-23,Belgium,KaggleMart,Kaggle Advanced Techniques,419.0
56544,56544,2020-03-24,Belgium,KaggleMart,Kaggle Advanced Techniques,408.0
56592,56592,2020-03-25,Belgium,KaggleMart,Kaggle Advanced Techniques,351.0
56640,56640,2020-03-26,Belgium,KaggleMart,Kaggle Advanced Techniques,394.0
56688,56688,2020-03-27,Belgium,KaggleMart,Kaggle Advanced Techniques,448.0
56736,56736,2020-03-28,Belgium,KaggleMart,Kaggle Advanced Techniques,451.0
56784,56784,2020-03-29,Belgium,KaggleMart,Kaggle Advanced Techniques,479.0
56832,56832,2020-03-30,Belgium,KaggleMart,Kaggle Advanced Techniques,412.0
56880,56880,2020-03-31,Belgium,KaggleMart,Kaggle Advanced Techniques,419.0
56928,56928,2020-04-01,Belgium,KaggleMart,Kaggle Advanced Techniques,347.0
56976,56976,2020-04-02,Belgium,KaggleMart,Kaggle Advanced Techniques,328.0
57024,57024,2020-04-03,Belgium,KaggleMart,Kaggle Advanced Techniques,356.0
57072,57072,2020-04-04,Belgium,KaggleMart,Kaggle Advanced Techniques,383.0
57120,57120,2020-04-05,Belgium,KaggleMart,Kaggle Advanced Techniques,428.0
57168,57168,2020-04-06,Belgium,KaggleMart,Kaggle Advanced Techniques,332.0
57216,57216,2020-04-07,Belgium,KaggleMart,Kaggle Advanced Techniques,309.0
57264,57264,2020-04-08,Belgium,KaggleMart,Kaggle Advanced Techniques,309.0
57312,57312,2020-04-09,Belgium,KaggleMart,Kaggle Advanced Techniques,319.0
57360,57360,2020-04-10,Belgium,KaggleMart,Kaggle Advanced Techniques,364.0
57408,57408,2020-04-11,Belgium,KaggleMart,Kaggle Advanced Techniques,338.0
57456,57456,2020-04-12,Belgium,KaggleMart,Kaggle Advanced Techniques,339.0
57504,57504,2020-04-13,Belgium,KaggleMart,Kaggle Advanced Techniques,333.0
57552,57552,2020-04-14,Belgium,KaggleMart,Kaggle Advanced Techniques,350.0
57600,57600,2020-04-15,Belgium,KaggleMart,Kaggle Advanced Techniques,375.0
57648,57648,2020-04-16,Belgium,KaggleMart,Kaggle Advanced Techniques,380.0
57696,57696,2020-04-17,Belgium,KaggleMart,Kaggle Advanced Techniques,371.0
57744,57744,2020-04-18,Belgium,KaggleMart,Kaggle Advanced Techniques,381.0
57792,57792,2020-04-19,Belgium,KaggleMart,Kaggle Advanced Techniques,433.0
57840,57840,2020-04-20,Belgium,KaggleMart,Kaggle Advanced Techniques,336.0
57888,57888,2020-04-21,Belgium,KaggleMart,Kaggle Advanced Techniques,336.0
57936,57936,2020-04-22,Belgium,KaggleMart,Kaggle Advanced Techniques,331.0
57984,57984,2020-04-23,Belgium,KaggleMart,Kaggle Advanced Techniques,328.0
58032,58032,2020-04-24,Belgium,KaggleMart,Kaggle Advanced Techniques,332.0
58080,58080,2020-04-25,Belgium,KaggleMart,Kaggle Advanced Techniques,374.0
58128,58128,2020-04-26,Belgium,KaggleMart,Kaggle Advanced Techniques,392.0
58176,58176,2020-04-27,Belgium,KaggleMart,Kaggle Advanced Techniques,317.0
58224,58224,2020-04-28,Belgium,KaggleMart,Kaggle Advanced Techniques,326.0
58272,58272,2020-04-29,Belgium,KaggleMart,Kaggle Advanced Techniques,331.0
58320,58320,2020-04-30,Belgium,KaggleMart,Kaggle Advanced Techniques,336.0
58368,58368,2020-05-01,Belgium,KaggleMart,Kaggle Advanced Techniques,367.0
58416,58416,2020-05-02,Belgium,KaggleMart,Kaggle Advanced Techniques,428.0
58464,58464,2020-05-03,Belgium,KaggleMart,Kaggle Advanced Techniques,426.0
58512,58512,2020-05-04,Belgium,KaggleMart,Kaggle Advanced Techniques,395.0
58560,58560,2020-05-05,Belgium,KaggleMart,Kaggle Advanced Techniques,392.0
58608,58608,2020-05-06,Belgium,KaggleMart,Kaggle Advanced Techniques,392.0
58656,58656,2020-05-07,Belgium,KaggleMart,Kaggle Advanced Techniques,385.0
58704,58704,2020-05-08,Belgium,KaggleMart,Kaggle Advanced Techniques,421.0
58752,58752,2020-05-09,Belgium,KaggleMart,Kaggle Advanced Techniques,439.0
58800,58800,2020-05-10,Belgium,KaggleMart,Kaggle Advanced Techniques,440.0
58848,58848,2020-05-11,Belgium,KaggleMart,Kaggle Advanced Techniques,313.0
58896,58896,2020-05-12,Belgium,KaggleMart,Kaggle Advanced Techniques,349.0
58944,58944,2020-05-13,Belgium,KaggleMart,Kaggle Advanced Techniques,372.0
58992,58992,2020-05-14,Belgium,KaggleMart,Kaggle Advanced Techniques,346.0
59040,59040,2020-05-15,Belgium,KaggleMart,Kaggle Advanced Techniques,358.0
59088,59088,2020-05-16,Belgium,KaggleMart,Kaggle Advanced Techniques,388.0
59136,59136,2020-05-17,Belgium,KaggleMart,Kaggle Advanced Techniques,403.0
59184,59184,2020-05-18,Belgium,KaggleMart,Kaggle Advanced Techniques,366.0
59232,59232,2020-05-19,Belgium,KaggleMart,Kaggle Advanced Techniques,359.0
59280,59280,2020-05-20,Belgium,KaggleMart,Kaggle Advanced Techniques,367.0
59328,59328,2020-05-21,Belgium,KaggleMart,Kaggle Advanced Techniques,334.0
59376,59376,2020-05-22,Belgium,KaggleMart,Kaggle Advanced Techniques,369.0
59424,59424,2020-05-23,Belgium,KaggleMart,Kaggle Advanced Techniques,450.0
59472,59472,2020-05-24,Belgium,KaggleMart,Kaggle Advanced Techniques,465.0
59520,59520,2020-05-25,Belgium,KaggleMart,Kaggle Advanced Techniques,398.0
59568,59568,2020-05-26,Belgium,KaggleMart,Kaggle Advanced Techniques,406.0
59616,59616,2020-05-27,Belgium,KaggleMart,Kaggle Advanced Techniques,365.0
59664,59664,2020-05-28,Belgium,KaggleMart,Kaggle Advanced Techniques,362.0
59712,59712,2020-05-29,Belgium,KaggleMart,Kaggle Advanced Techniques,344.0
59760,59760,2020-05-30,Belgium,KaggleMart,Kaggle Advanced Techniques,401.0
59808,59808,2020-05-31,Belgium,KaggleMart,Kaggle Advanced Techniques,406.0
59856,59856,2020-06-01,Belgium,KaggleMart,Kaggle Advanced Techniques,390.0
59904,59904,2020-06-02,Belgium,KaggleMart,Kaggle Advanced Techniques,375.0
59952,59952,2020-06-03,Belgium,KaggleMart,Kaggle Advanced Techniques,361.0
60000,60000,2020-06-04,Belgium,KaggleMart,Kaggle Advanced Techniques,405.0
60048,60048,2020-06-05,Belgium,KaggleMart,Kaggle Advanced Techniques,466.0
60096,60096,2020-06-06,Belgium,KaggleMart,Kaggle Advanced Techniques,485.0
60144,60144,2020-06-07,Belgium,KaggleMart,Kaggle Advanced Techniques,474.0
60192,60192,2020-06-08,Belgium,KaggleMart,Kaggle Advanced Techniques,415.0
60240,60240,2020-06-09,Belgium,KaggleMart,Kaggle Advanced Techniques,373.0
60288,60288,2020-06-10,Belgium,KaggleMart,Kaggle Advanced Techniques,360.0
60336,60336,2020-06-11,Belgium,KaggleMart,Kaggle Advanced Techniques,332.0
60384,60384,2020-06-12,Belgium,KaggleMart,Kaggle Advanced Techniques,371.0
60432,60432,2020-06-13,Belgium,KaggleMart,Kaggle Advanced Techniques,388.0
60480,60480,2020-06-14,Belgium,KaggleMart,Kaggle Advanced Techniques,387.0
60528,60528,2020-06-15,Belgium,KaggleMart,Kaggle Advanced Techniques,354.0
60576,60576,2020-06-16,Belgium,KaggleMart,Kaggle Advanced Techniques,350.0
60624,60624,2020-06-17,Belgium,KaggleMart,Kaggle Advanced Techniques,332.0
60672,60672,2020-06-18,Belgium,KaggleMart,Kaggle Advanced Techniques,336.0
60720,60720,2020-06-19,Belgium,KaggleMart,Kaggle Advanced Techniques,370.0
60768,60768,2020-06-20,Belgium,KaggleMart,Kaggle Advanced Techniques,407.0
60816,60816,2020-06-21,Belgium,KaggleMart,Kaggle Advanced Techniques,428.0
60864,60864,2020-06-22,Belgium,KaggleMart,Kaggle Advanced Techniques,354.0
60912,60912,2020-06-23,Belgium,KaggleMart,Kaggle Advanced Techniques,326.0
60960,60960,2020-06-24,Belgium,KaggleMart,Kaggle Advanced Techniques,347.0
61008,61008,2020-06-25,Belgium,KaggleMart,Kaggle Advanced Techniques,321.0
61056,61056,2020-06-26,Belgium,KaggleMart,Kaggle Advanced Techniques,361.0
61104,61104,2020-06-27,Belgium,KaggleMart,Kaggle Advanced Techniques,389.0
61152,61152,2020-06-28,Belgium,KaggleMart,Kaggle Advanced Techniques,378.0
61200,61200,2020-06-29,Belgium,KaggleMart,Kaggle Advanced Techniques,335.0
61248,61248,2020-06-30,Belgium,KaggleMart,Kaggle Advanced Techniques,327.0
61296,61296,2020-07-01,Belgium,KaggleMart,Kaggle Advanced Techniques,355.0
61344,61344,2020-07-02,Belgium,KaggleMart,Kaggle Advanced Techniques,368.0
61392,61392,2020-07-03,Belgium,KaggleMart,Kaggle Advanced Techniques,356.0
61440,61440,2020-07-04,Belgium,KaggleMart,Kaggle Advanced Techniques,406.0
61488,61488,2020-07-05,Belgium,KaggleMart,Kaggle Advanced Techniques,437.0
61536,61536,2020-07-06,Belgium,KaggleMart,Kaggle Advanced Techniques,344.0
61584,61584,2020-07-07,Belgium,KaggleMart,Kaggle Advanced Techniques,356.0
61632,61632,2020-07-08,Belgium,KaggleMart,Kaggle Advanced Techniques,352.0
61680,61680,2020-07-09,Belgium,KaggleMart,Kaggle Advanced Techniques,329.0
61728,61728,2020-07-10,Belgium,KaggleMart,Kaggle Advanced Techniques,336.0
61776,61776,2020-07-11,Belgium,KaggleMart,Kaggle Advanced Techniques,366.0
61824,61824,2020-07-12,Belgium,KaggleMart,Kaggle Advanced Techniques,429.0
61872,61872,2020-07-13,Belgium,KaggleMart,Kaggle Advanced Techniques,342.0
61920,61920,2020-07-14,Belgium,KaggleMart,Kaggle Advanced Techniques,346.0
61968,61968,2020-07-15,Belgium,KaggleMart,Kaggle Advanced Techniques,337.0
62016,62016,2020-07-16,Belgium,KaggleMart,Kaggle Advanced Techniques,311.0
62064,62064,2020-07-17,Belgium,KaggleMart,Kaggle Advanced Techniques,370.0
62112,62112,2020-07-18,Belgium,KaggleMart,Kaggle Advanced Techniques,390.0
62160,62160,2020-07-19,Belgium,KaggleMart,Kaggle Advanced Techniques,409.0
62208,62208,2020-07-20,Belgium,KaggleMart,Kaggle Advanced Techniques,316.0
