0,mark_,prod_,country_,date_
16159,-10.582325,KaggleRama,Kaggle Recipe Book,Belgium,2020-02-25
16160,-10.039755,KaggleRama,Kaggle Recipe Book,Belgium,2020-02-26
16161,-8.848303,KaggleRama,Kaggle Recipe Book,Belgium,2020-02-27
16162,-4.7784977,KaggleRama,Kaggle Recipe Book,Belgium,2020-02-28
16163,1.8659936,KaggleRama,Kaggle Recipe Book,Belgium,2020-02-29
16164,-2.521139,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-01
16165,-2.3645225,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-02
16166,-8.252779,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-03
16167,-10.071612,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-04
16168,-9.713823,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-05
16169,-2.055147,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-06
16170,5.850555,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-07
16171,4.2516584,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-08
16172,-8.702846,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-09
16173,-9.923672,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-10
16174,-12.565895,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-11
16175,-8.694203,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-12
16176,-3.577254,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-13
16177,4.5917006,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-14
16178,1.7883427,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-15
16179,-9.260714,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-16
16180,-9.021461,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-17
16181,-10.583656,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-18
16182,-8.24554,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-19
16183,-3.613285,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-20
16184,4.30796,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-21
16185,0.795665,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-22
16186,-7.803147,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-23
16187,-8.753953,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-24
16188,-9.4060335,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-25
16189,-7.9692783,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-26
16190,-3.4152174,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-27
16191,4.796104,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-28
16192,0.268066,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-29
16193,-5.7193546,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-30
16194,-7.971897,KaggleRama,Kaggle Recipe Book,Belgium,2020-03-31
16195,-8.949191,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-01
16196,-7.817096,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-02
16197,-1.95917,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-03
16198,7.358322,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-04
16199,8.905036,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-05
16200,-3.8321595,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-06
16201,-6.8074713,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-07
16202,-9.87503,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-08
16203,-10.65553,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-09
16204,-3.005625,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-10
16205,5.4232397,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-11
16206,5.713103,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-12
16207,-7.484453,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-13
16208,-7.1496296,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-14
16209,-10.179409,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-15
16210,-8.71399,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-16
16211,-3.4409578,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-17
16212,4.7431064,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-18
16213,3.8603692,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-19
16214,-7.759649,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-20
16215,-7.2758136,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-21
16216,-9.503379,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-22
16217,-7.908317,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-23
16218,-2.9744008,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-24
16219,5.0553946,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-25
16220,3.9718678,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-26
16221,-5.7464437,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-27
16222,-7.5053196,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-28
16223,-8.956223,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-29
16224,-7.571091,KaggleRama,Kaggle Recipe Book,Belgium,2020-04-30
16225,-2.537739,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-01
16226,7.6411605,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-02
16227,10.323184,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-03
16228,-1.1466951,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-04
16229,-4.4319773,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-05
16230,-7.178415,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-06
16231,-9.303288,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-07
16232,-4.127079,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-08
16233,5.3259397,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-09
16234,6.513262,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-10
16235,-5.416053,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-11
16236,-6.1482697,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-12
16237,-8.812644,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-13
16238,-10.123124,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-14
16239,-3.780967,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-15
16240,4.060221,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-16
16241,3.8941643,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-17
16242,-6.876362,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-18
16243,-6.112355,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-19
16244,-8.81984,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-20
16245,-8.565768,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-21
16246,-3.338853,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-22
16247,4.5359993,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-23
16248,4.1744685,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-24
16249,-5.0020947,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-25
16250,-6.5782094,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-26
16251,-9.231236,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-27
16252,-7.956951,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-28
16253,-3.074113,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-29
16254,6.5428452,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-30
16255,4.8893747,KaggleRama,Kaggle Recipe Book,Belgium,2020-05-31
16256,-2.1859887,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-01
16257,-3.7894363,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-02
16258,-5.1184983,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-03
16259,-5.670676,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-04
16260,-3.5407736,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-05
16261,5.199843,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-06
16262,7.4935675,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-07
16263,-4.1218724,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-08
16264,-5.307275,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-09
16265,-7.80036,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-10
16266,-9.831245,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-11
16267,-5.155639,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-12
16268,3.210777,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-13
16269,3.7907374,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-14
16270,-7.4558444,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-15
16271,-5.807748,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-16
16272,-7.9815254,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-17
16273,-9.319924,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-18
16274,-3.9421165,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-19
16275,3.6127858,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-20
16276,3.25565,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-21
16277,-5.7710223,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-22
16278,-5.8244853,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-23
16279,-8.503078,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-24
16280,-8.692792,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-25
16281,-3.5635219,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-26
16282,5.2297907,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-27
16283,4.5993977,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-28
16284,-3.5046892,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-29
16285,-6.35067,KaggleRama,Kaggle Recipe Book,Belgium,2020-06-30
16286,-9.6845665,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-01
16287,-6.530295,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-02
16288,-1.4858434,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-03
16289,5.8053646,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-04
16290,8.438212,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-05
16291,-3.2421234,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-06
16292,-4.7676287,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-07
16293,-6.802401,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-08
16294,-8.52746,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-09
16295,-4.594085,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-10
16296,2.0622628,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-11
16297,3.2055893,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-12
16298,-7.5236564,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-13
16299,-5.69859,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-14
16300,-7.440859,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-15
16301,-8.815261,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-16
16302,-5.010007,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-17
16303,2.571254,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-18
16304,2.3487551,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-19
16305,-6.305867,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-20
16306,-5.521156,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-21
16307,-7.442468,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-22
16308,-8.80725,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-23
16309,-4.185556,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-24
16310,4.2584143,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-25
16311,4.0360146,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-26
16312,-4.406098,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-27
16313,-6.0822535,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-28
16314,-8.876335,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-29
16315,-8.888335,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-30
16316,-2.3352506,KaggleRama,Kaggle Recipe Book,Belgium,2020-07-31
16317,6.8553863,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-01
16318,10.106191,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-02
16319,-1.552611,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-03
16320,-4.214352,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-04
16321,-5.814348,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-05
16322,-6.723168,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-06
16323,-4.212137,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-07
16324,2.7436213,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-08
16325,4.146224,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-09
16326,-7.7002463,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-10
16327,-5.82347,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-11
16328,-7.1450286,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-12
16329,-8.175722,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-13
16330,-3.9533553,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-14
16331,0.76941955,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-15
16332,1.2279488,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-16
16333,-6.6874857,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-17
16334,-5.710438,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-18
16335,-7.106865,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-19
16336,-7.95608,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-20
16337,-4.527795,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-21
16338,2.6022959,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-22
16339,2.756576,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-23
16340,-5.480618,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-24
16341,-5.7776675,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-25
16342,-7.6444287,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-26
16343,-8.279544,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-27
16344,-4.137219,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-28
16345,5.7611656,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-29
16346,5.9970794,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-30
16347,-3.145159,KaggleRama,Kaggle Recipe Book,Belgium,2020-08-31
16348,-6.2152452,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-01
16349,-5.7203717,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-02
16350,-5.0794673,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-03
16351,-1.3897142,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-04
16352,6.433212,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-05
16353,7.136648,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-06
16354,-5.6118813,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-07
16355,-6.1892138,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-08
16356,-7.0457444,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-09
16357,-7.2898684,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-10
16358,-3.5047212,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-11
16359,0.6776485,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-12
16360,0.5467184,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-13
16361,-7.3296337,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-14
16362,-6.071045,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-15
16363,-7.0005193,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-16
16364,-7.678781,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-17
16365,-3.2513332,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-18
16366,0.9049667,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-19
16367,1.4717618,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-20
16368,-6.670245,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-21
16369,-5.804399,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-22
16370,-6.782054,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-23
16371,-7.3279285,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-24
16372,-4.084827,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-25
16373,3.8432655,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-26
16374,4.8967705,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-27
16375,-4.711553,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-28
16376,-6.239633,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-29
16377,-8.08714,KaggleRama,Kaggle Recipe Book,Belgium,2020-09-30
16378,-7.8002696,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-01
16379,-0.123758234,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-02
16380,9.170093,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-03
16381,10.334623,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-04
16382,-3.8745115,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-05
16383,-6.1443825,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-06
16384,-7.0045266,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-07
16385,-6.6091638,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-08
16386,-3.2787127,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-09
16387,1.9768262,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-10
16388,0.63930184,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-11
16389,-8.458528,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-12
16390,-6.5073924,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-13
16391,-7.005149,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-14
16392,-6.95536,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-15
16393,-2.6256783,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-16
16394,1.4231552,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-17
16395,-0.06773294,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-18
16396,-7.028623,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-19
16397,-6.245409,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-20
16398,-6.7542815,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-21
16399,-6.647514,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-22
16400,-2.7298622,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-23
16401,1.5046235,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-24
16402,4.6404505,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-25
16403,-6.1040163,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-26
16404,-6.364479,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-27
16405,-7.33295,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-28
16406,-6.741681,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-29
16407,-3.161853,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-30
16408,5.6332493,KaggleRama,Kaggle Recipe Book,Belgium,2020-10-31
16409,7.3463464,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-01
16410,-3.4006677,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-02
16411,-6.218083,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-03
16412,-6.495861,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-04
16413,-5.555607,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-05
16414,-2.041862,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-06
16415,4.6549125,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-07
16416,5.7954416,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-08
16417,-9.467204,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-09
16418,-7.0000796,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-10
16419,-7.1120625,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-11
16420,-6.3200173,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-12
16421,-2.3476079,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-13
16422,2.286357,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-14
16423,-0.810919,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-15
16424,-7.9843683,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-16
16425,-6.855789,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-17
16426,-6.8883805,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-18
16427,-6.425472,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-19
16428,-1.778576,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-20
16429,2.4189076,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-21
16430,1.3966492,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-22
16431,-6.1347523,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-23
16432,-6.2877083,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-24
16433,-6.5212994,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-25
16434,-5.9860992,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-26
16435,-2.1434276,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-27
16436,3.530374,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-28
16437,6.436688,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-29
16438,-4.4906626,KaggleRama,Kaggle Recipe Book,Belgium,2020-11-30
16439,-6.6498723,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-01
16440,-6.360257,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-02
16441,-4.6512885,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-03
16442,0.2771479,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-04
16443,7.6882105,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-05
16444,10.228816,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-06
16445,-5.9067082,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-07
16446,-7.9666896,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-08
16447,-7.2955375,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-09
16448,-5.8129816,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-10
16449,-2.212566,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-11
16450,3.18558,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-12
16451,1.9105039,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-13
16452,-12.086191,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-14
16453,-7.2095585,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-15
16454,-7.001151,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-16
16455,-5.8675733,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-17
16456,-1.3156916,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-18
16457,3.2789147,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-19
16458,1.2319925,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-20
16459,-7.814813,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-21
16460,-6.9857244,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-22
16461,-6.5394645,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-23
16462,-5.363504,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-24
16463,-1.0084431,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-25
16464,3.7123127,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-26
16465,4.5825987,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-27
16466,-5.1997385,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-28
16467,-6.777461,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-29
16468,-7.0971966,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-30
16469,-5.282063,KaggleRama,Kaggle Recipe Book,Belgium,2020-12-31
16470,2.4724634,KaggleRama,Kaggle Recipe Book,Germany,2020-01-01
16471,-4.2164392,KaggleRama,Kaggle Recipe Book,Germany,2020-01-02
16472,2.7635467,KaggleRama,Kaggle Recipe Book,Germany,2020-01-03
16473,13.431919,KaggleRama,Kaggle Recipe Book,Germany,2020-01-04
16474,11.597365,KaggleRama,Kaggle Recipe Book,Germany,2020-01-05
16475,1.951758,KaggleRama,Kaggle Recipe Book,Germany,2020-01-06
16476,-7.7015405,KaggleRama,Kaggle Recipe Book,Germany,2020-01-07
16477,-10.517335,KaggleRama,Kaggle Recipe Book,Germany,2020-01-08
16478,-8.348735,KaggleRama,Kaggle Recipe Book,Germany,2020-01-09
16479,-0.9154215,KaggleRama,Kaggle Recipe Book,Germany,2020-01-10
16480,9.498448,KaggleRama,Kaggle Recipe Book,Germany,2020-01-11
16481,12.257502,KaggleRama,Kaggle Recipe Book,Germany,2020-01-12
16482,-1.8601936,KaggleRama,Kaggle Recipe Book,Germany,2020-01-13
16483,-8.284559,KaggleRama,Kaggle Recipe Book,Germany,2020-01-14
16484,-8.235912,KaggleRama,Kaggle Recipe Book,Germany,2020-01-15
16485,-8.515261,KaggleRama,Kaggle Recipe Book,Germany,2020-01-16
16486,-4.745354,KaggleRama,Kaggle Recipe Book,Germany,2020-01-17
16487,5.092719,KaggleRama,Kaggle Recipe Book,Germany,2020-01-18
16488,10.933876,KaggleRama,Kaggle Recipe Book,Germany,2020-01-19
16489,-4.664194,KaggleRama,Kaggle Recipe Book,Germany,2020-01-20
16490,-7.248568,KaggleRama,Kaggle Recipe Book,Germany,2020-01-21
16491,-7.2402725,KaggleRama,Kaggle Recipe Book,Germany,2020-01-22
16492,-7.934961,KaggleRama,Kaggle Recipe Book,Germany,2020-01-23
16493,-5.977465,KaggleRama,Kaggle Recipe Book,Germany,2020-01-24
16494,3.824948,KaggleRama,Kaggle Recipe Book,Germany,2020-01-25
16495,9.831928,KaggleRama,Kaggle Recipe Book,Germany,2020-01-26
16496,-3.1534495,KaggleRama,Kaggle Recipe Book,Germany,2020-01-27
16497,-6.1842914,KaggleRama,Kaggle Recipe Book,Germany,2020-01-28
16498,-6.680579,KaggleRama,Kaggle Recipe Book,Germany,2020-01-29
16499,-7.99119,KaggleRama,Kaggle Recipe Book,Germany,2020-01-30
16500,-5.6528673,KaggleRama,Kaggle Recipe Book,Germany,2020-01-31
16501,4.1180606,KaggleRama,Kaggle Recipe Book,Germany,2020-02-01
16502,14.493222,KaggleRama,Kaggle Recipe Book,Germany,2020-02-02
16503,-1.2796612,KaggleRama,Kaggle Recipe Book,Germany,2020-02-03
16504,-7.174559,KaggleRama,Kaggle Recipe Book,Germany,2020-02-04
16505,-6.5233345,KaggleRama,Kaggle Recipe Book,Germany,2020-02-05
16506,-7.408109,KaggleRama,Kaggle Recipe Book,Germany,2020-02-06
